player,season,weeks_played,avg_hits,min_hits,max_hits,std_hits,p_hit_all_weeks,p_hit_half_or_more
Curtis Samuel,2018,4,1.498,0,3,0.5347859384838011,0.0,0.494
Curtis Samuel,2019,10,4.01,2,5,0.5494542747126462,0.0,0.152
Curtis Samuel,2020,10,5.006,4,6,0.3492334462791329,0.0,0.942
Curtis Samuel,2022,7,0.836,0,2,0.43486089729935473,0.0,0.0
Curtis Samuel,2023,8,3.83,2,5,0.38353617821530217,0.0,0.829
Curtis Samuel,2024,3,0.999,0,1,0.03160696125855822,0.0,0.999
D.J. Chark,2018,3,0.0,0,0,0.0,0.0,0.0
D.J. Chark,2019,12,3.002,2,4,0.1897261183917491,0.0,0.0
D.J. Chark,2020,9,1.933,1,3,0.2617460601422684,0.0,0.0
D.J. Chark,2022,4,2.299,1,4,0.6939733424275027,0.007,0.871
D.J. Chark,2023,5,1.658,1,2,0.474379594839407,0.0,0.658
D.J. Moore,2018,10,2.352,2,4,0.49203251925050656,0.0,0.0
D.J. Moore,2019,11,4.677,2,8,0.8477446549521854,0.0,0.562
D.J. Moore,2020,10,5.111,4,6,0.37239629428875903,0.0,0.98
D.J. Moore,2021,11,1.826,1,4,0.699802829374103,0.0,0.0
D.J. Moore,2022,12,5.968,4,7,0.19229144546755067,0.0,0.969
D.J. Moore,2023,15,6.8,6,8,0.4358898943540673,0.0,0.785
D.J. Moore,2024,13,4.035,3,6,0.3190219428189854,0.0,0.001
DJ Turner,2024,1,0.0,0,0,0.0,0.0,1.0
DK Metcalf,2019,9,3.001,2,4,0.16431372432027702,0.0,0.014
DK Metcalf,2020,11,6.578,4,9,0.8484786385054135,0.0,0.998
DK Metcalf,2021,10,5.422,4,7,0.5726395026541568,0.0,0.963
DK Metcalf,2022,13,5.141,3,8,0.7274056639867468,0.0,0.27
DK Metcalf,2023,12,5.072,2,8,1.0491977887891302,0.0,0.355
DK Metcalf,2024,10,2.579,1,5,0.6616335843954718,0.0,0.002
DaeSean Hamilton,2018,4,1.199,0,2,0.4017449439632066,0.0,0.2
DaeSean Hamilton,2019,4,1.0,1,1,0.0,0.0,0.0
DaeSean Hamilton,2020,3,1.188,1,3,0.4008191612186223,0.004,1.0
Damiere Byrd,2017,1,0.0,0,0,0.0,0.0,1.0
Damiere Byrd,2019,3,1.558,1,2,0.4966246067202068,0.0,1.0
Damiere Byrd,2020,4,1.001,1,2,0.03160696125855822,0.0,0.001
Damiere Byrd,2021,3,0.0,0,0,0.0,0.0,0.0
Damiere Byrd,2022,1,1.0,1,1,0.0,1.0,1.0
Danny Amendola,2017,5,0.911,0,2,0.28823427971009974,0.0,0.001
Danny Amendola,2018,7,1.324,0,2,0.4701318963865354,0.0,0.0
Danny Amendola,2019,8,1.765,0,3,0.7455031857745479,0.0,0.0
Danny Amendola,2020,4,0.024,0,1,0.15304901175767194,0.0,0.0
Danny Amendola,2021,4,1.0,1,1,0.0,0.0,0.0
Dante Pettis,2018,6,2.765,2,4,0.4447190124112078,0.0,0.756
Dante Pettis,2019,1,0.0,0,0,0.0,0.0,1.0
Dante Pettis,2022,4,1.017,1,2,0.12927103310486848,0.0,0.017
Dante Pettis,2024,3,0.089,0,1,0.28474374444401757,0.0,0.089
Darius Slayton,2019,7,3.001,3,4,0.03160696125855822,0.0,1.0
Darius Slayton,2020,7,1.069,0,2,0.29705050075702616,0.0,0.0
Darius Slayton,2021,2,0.003,0,1,0.054690035655501276,0.0,0.003
Darius Slayton,2022,7,1.028,0,3,0.3862848689762517,0.0,0.001
Darius Slayton,2023,7,4.0,3,5,0.06324555320336758,0.0,1.0
Darius Slayton,2024,6,1.571,1,2,0.4949333288433908,0.0,0.0
Darnell Mooney,2020,10,1.995,1,2,0.07053367989832944,0.0,0.0
Darnell Mooney,2021,10,4.36,3,5,0.49436828377233105,0.0,0.367
Darnell Mooney,2022,7,0.703,0,3,0.6187010586705021,0.0,0.003
Darnell Mooney,2023,4,0.127,0,1,0.33297297187609687,0.0,0.0
Darnell Mooney,2024,11,4.238,3,6,0.4531622226090785,0.0,0.242
Davante Adams,2017,11,6.554,4,8,0.6189377997828214,0.0,0.996
Davante Adams,2018,12,10.94,9,12,0.6666333324999584,0.183,1.0
Davante Adams,2019,9,6.448,4,8,0.6207221600684157,0.0,1.0
Davante Adams,2020,10,9.049,7,10,0.42023683798543887,0.112,1.0
Davante Adams,2021,9,6.141,3,9,0.989504421415084,0.001,0.996
Davante Adams,2022,12,7.62,5,10,0.844748483277715,0.0,0.993
Davante Adams,2023,14,5.488,4,9,0.81722457133887,0.0,0.097
Davante Adams,2024,11,5.916,4,7,0.3618618520927565,0.0,0.997
David Bell,2022,3,0.0,0,0,0.0,0.0,0.0
David Moore,2018,4,1.0,1,1,0.0,0.0,0.0
David Moore,2020,2,1.354,1,2,0.47820915925983687,0.354,1.0
David Moore,2024,4,1.0,1,1,0.0,0.0,0.0
DeAndre Carter,2018,3,0.0,0,0,0.0,0.0,0.0
DeAndre Carter,2019,1,0.001,0,1,0.03160696125855822,0.001,1.0
DeAndre Carter,2021,3,1.961,1,2,0.19359493795035032,0.0,1.0
DeAndre Carter,2022,5,1.0,1,1,0.0,0.0,0.0
DeAndre Hopkins,2017,10,8.783,6,10,0.5915327547989208,0.073,1.0
DeAndre Hopkins,2018,13,9.975,6,13,1.1429676285879666,0.006,1.0
DeAndre Hopkins,2019,12,6.859,4,10,0.9408076317717666,0.0,0.94
DeAndre Hopkins,2020,11,5.986,4,8,0.5707924316246669,0.0,0.996
DeAndre Hopkins,2021,2,1.74,1,2,0.43863424398922624,0.74,1.0
DeAndre Hopkins,2022,6,2.124,1,4,0.6990164518807837,0.0,0.292
DeAndre Hopkins,2023,13,5.192,3,7,0.6596483911903371,0.0,0.325
DeAndre Hopkins,2024,7,1.223,1,3,0.45527024941236827,0.0,0.017
DeSean Jackson,2017,6,0.182,0,2,0.3935428820344741,0.0,0.0
DeSean Jackson,2018,6,1.653,0,3,0.5240143127816262,0.0,0.018
DeSean Jackson,2020,1,0.0,0,0,0.0,0.0,1.0
DeSean Jackson,2021,1,0.0,0,0,0.0,0.0,1.0
DeVante Parker,2017,7,0.087,0,2,0.288844248687766,0.0,0.0
DeVante Parker,2018,2,0.819,0,1,0.38501818138887933,0.0,0.819
DeVante Parker,2019,10,6.956,5,8,0.4148059787418692,0.0,1.0
